datetime,us_aqi,us_aqi_lag1,us_aqi_lag6,us_aqi_lag24,us_aqi_diff,log_carbon_monoxide,log_nitrogen_dioxide,log_sulphur_dioxide,log_ozone,scaled_pm2_5,scaled_ozone,scaled_sulphur_dioxide,scaled_nitrogen_dioxide,scaled_pm2_5_diff,scaled_ozone_per_humidity,scaled_temperature_2m,scaled_relative_humidity_2m,scaled_wind_speed_10m,precipitation,month,day_of_week,hour_sin,hour_cos,scaled_pm2_5_temp_interaction
2025-05-02 13:00:00,59,59.0,58.0,56.0,0.0,5.3981627015177525,1.5040773967762742,2.451005098112319,4.691347882229144,-1.0653773316738215,1.4810931082757697,-0.5097238978901,-1.1051612454978677,-0.3849746518424921,1.7253979267210495,1.683150566382977,-1.895027175801356,1.5903490175042976,0.0,5.0,4.0,-0.2588190451025208,-0.9659258262890684,-0.7915105170525584
2025-05-02 14:00:00,59,59.0,58.0,56.0,0.0,5.44673737166631,1.5686159179138452,2.379546134130174,4.653960350157523,-1.1402332549892662,1.332507561722059,-0.69298221249344,-1.066475745552618,-0.3000297498800753,1.4820175004900769,1.683150566382977,-1.7093043930622254,1.6151727358153931,0.0,5.0,4.0,-0.4999999999999997,-0.8660254037844388,-0.8630299732381256
2025-05-02 15:00:00,59,59.0,58.0,56.0,0.0,5.521460917862246,1.7578579175523736,2.3702437414678603,4.605170185988092,-1.1830080683123776,1.1467756285299209,-0.7158895018188579,-0.9375240790684524,-0.1726123969364509,1.2254765170795332,1.4600177953137206,-1.5235816103230946,1.3421118343933385,0.0,5.0,4.0,-0.7071067811865471,-0.7071067811865479,-0.9232244897178892
2025-05-02 16:00:00,59,59.0,59.0,56.0,0.0,5.62040086571715,2.0149030205422647,2.388762789235098,4.532599493153256,-1.215089178304711,0.886750922060927,-0.6700749231680225,-0.7183062460453707,-0.130139945955241,0.8858110849449815,1.2368850242444678,-1.2449974362143983,0.8704611864825154,0.0,5.0,4.0,-0.8660254037844384,-0.5000000000000004,-0.9724633580039936
2025-05-02 17:00:00,59,59.0,59.0,56.0,0.0,5.697093486505405,2.2925347571405443,2.509599262378372,4.465908118654584,-1.1723143649815997,0.663872602230361,-0.349372872612177,-0.4088222464833731,0.1671672109132183,0.6044223785231356,0.7348362893386481,-0.966413262105702,0.7215188766159404,0.0,5.0,4.0,-0.9659258262890684,-0.2588190451025206,-0.9763409188815244
2025-05-02 18:00:00,59,59.0,59.0,56.0,0.0,5.7430031878094825,2.694627180770069,2.525728644308256,4.343805421853684,-1.0867647383353771,0.2924087358460845,-0.303558293961342,0.2230409192890386,0.3370570148380526,0.1362614357228667,0.0654379761308878,-0.3163835225187439,0.4981054118160766,0.0,5.0,4.0,-1.0,-1.8369701987210294e-16,-0.9600920923471096
2025-05-02 19:00:00,59,59.0,59.0,57.0,0.0,5.777652323222656,3.0633909220278057,2.5494451709255714,4.143134726391533,-0.9584402983660432,-0.2276406770919026,-0.2348364259850892,1.0741219180845316,0.5069468187628862,-0.3199337321815489,-0.4366107587749337,0.2407848256986485,-0.4948433206277602,0.0,5.0,4.0,-0.9659258262890684,0.2588190451025203,-0.897497181038399
2025-05-02 20:00:00,59,59.0,59.0,57.0,0.0,5.808142489980444,3.2347491740244907,2.5416019934645457,3.970291913552122,-0.8408095617274874,-0.5991045434761793,-0.2577437153105071,1.589928584021194,0.464474367781677,-0.5734585877874453,-0.6039603370768724,0.4265076084377794,-1.090612560094062,0.0,5.0,4.0,-0.8660254037844386,0.5000000000000001,-0.8154221424639984
2025-05-02 21:00:00,60,59.0,59.0,57.0,1.0,5.855071922202427,3.190476350346503,2.4849066497880004,3.970291913552122,-0.904971781712154,-0.5991045434761793,-0.4180947405884297,1.448081750888612,-0.2575572988988662,-0.6012024042761545,-0.7713099153788129,0.6122303911769102,-1.0409651234718702,0.0,5.0,4.0,-0.7071067811865477,0.7071067811865474,-0.8860491441618796
2025-05-02 22:00:00,60,60.0,59.0,57.0,0.0,5.8971538676367405,3.0204248861443626,2.3978952727983707,4.04305126783455,-0.9905214083583768,-0.4505189969224686,-0.6471676338426051,0.9580654182487828,-0.3425022008612844,-0.5158368150801262,-0.8828763009134393,0.6122303911769102,-0.9913176868496788,0.0,5.0,4.0,-0.5000000000000004,0.8660254037844384,-0.967724116931456
2025-05-02 23:00:00,60,60.0,59.0,58.0,0.0,5.877735781779639,2.8449093838194077,2.322387720290225,4.0943445622221,-1.0332962216814878,-0.3390798370071856,-0.8304259484459455,0.5325249188510359,-0.1726123969364494,-0.4362676547801247,-0.9944426864480675,0.5193689998073449,-0.4451958840055681,0.0,5.0,4.0,-0.2588190451025215,0.965925826289068,-1.0134547158521758
2025-05-03 00:00:00,60,60.0,59.0,58.0,0.0,5.726847747587197,2.734367509419584,2.272125885509337,4.0943445622221,-1.054683628343044,-0.3390798370071856,-0.9449623950730331,0.3004119191795379,-0.0876674949740342,-0.4362676547801247,-1.106009071982694,0.5193689998073449,-0.3707247290722806,0.0,5.0,5.0,0.0,1.0,-1.0413362250191829
2025-05-03 01:00:00,60,60.0,59.0,58.0,0.0,5.455321115357702,2.6461747973841225,2.2300144001592104,4.0943445622221,-1.108152144996933,-0.3390798370071856,-1.0365915523747031,0.1327747527501225,-0.2150848479176585,-0.4518126231831052,-1.2175754575173203,0.6122303911769102,-0.6934330671165273,0.0,5.0,5.0,0.2588190451025207,0.9659258262890684,-1.0948219456949642
2025-05-03 02:00:00,60,60.0,59.0,58.0,0.0,5.204006687076795,2.5494451709255714,2.2082744135228043,4.0943445622221,-1.1830080683123776,-0.3390798370071856,-1.0824061310255384,-0.0348624136792926,-0.3000297498800753,-0.4669830140342066,-1.3291418430519468,0.7050917825464758,-0.7927279403609111,0.0,5.0,5.0,0.4999999999999999,0.8660254037844387,-1.1648026872465904
2025-05-03 03:00:00,60,60.0,60.0,58.0,0.0,5.087596335232384,2.4069451083182885,2.186051276738094,4.110873864173311,-1.289945101620156,-0.3019334503687579,-1.1282207096763732,-0.2540802467023744,-0.4274471028237012,-0.4756647731055247,-1.4964914213538874,0.8908145652856065,-0.4948433206277602,0.0,5.0,5.0,0.7071067811865475,0.7071067811865476,-1.263926683965055
2025-05-03 04:00:00,60,60.0,60.0,58.0,0.0,5.093750200806762,2.26176309847379,2.174751721484161,4.127134385045092,-1.3861884315971562,-0.2647870637303303,-1.1511279990017909,-0.4475077464286229,-0.3849746518424921,-0.4978906400786885,-1.6080578068885136,1.1693987393943028,-0.4948433206277602,0.0,5.0,5.0,0.8660254037844386,0.5000000000000001,-1.3485867631244763
2025-05-03 05:00:00,60,60.0,60.0,58.0,0.0,5.236441962829949,2.4159137783010487,2.272125885509337,4.0943445622221,-1.311332508281711,-0.3390798370071856,-0.9449623950730331,-0.2411850800539579,0.2945845638568435,-0.537663244135929,-1.663840999655828,1.1693987393943028,-0.3210772924500885,0.0,5.0,5.0,0.9659258262890684,0.2588190451025207,-1.2942393622536883
2025-05-03 06:00:00,60,60.0,60.0,58.0,0.0,5.572154032177765,2.5726122302071057,2.341805806147327,4.127134385045092,-1.3541073216048227,-0.2647870637303303,-0.7846113697951103,0.0038230862659568,-0.1726123969364502,-0.5248476272730404,-1.4964914213538874,1.3551215221334336,-0.7182567854276232,0.0,5.0,5.0,1.0,6.123233995736766e-17,-1.3147042668851006
2025-05-03 07:00:00,60,60.0,60.0,58.0,0.0,5.8944028342648505,2.740840023925201,2.4423470353692043,4.174387269895637,-1.1723143649815997,-0.1533479038150473,-0.5326311872155174,0.3133070858279544,0.7193090736689295,-0.4525319961257684,-1.2733586502846346,1.2622601307638683,-1.090612560094062,0.0,5.0,5.0,0.9659258262890684,-0.2588190451025206,-1.151385095638627
2025-05-03 08:00:00,60,60.0,60.0,58.0,0.0,6.040254711277414,2.797281334830153,2.5494451709255714,4.290459441148391,-0.9798277050275987,0.1438231892923739,-0.2348364259850892,0.4293635856637036,0.7617815246501379,-0.1160232960607539,-0.4923939515422459,0.333646217068214,-0.7430805037387195,0.0,5.0,5.0,0.8660254037844387,-0.4999999999999998,-0.921008740645014
2025-05-03 09:00:00,60,60.0,60.0,58.0,0.0,5.966146739123692,2.653241964607215,2.681021528714291,4.5217885770490405,-0.8728906717198206,0.8496045354224994,0.1774947818724261,0.145669919398539,0.4220019168004694,0.5640378882496302,0.400137132734767,-0.5021063052578748,-0.2714298558278968,0.0,5.0,5.0,0.7071067811865476,-0.7071067811865475,-0.73925576808393
