datetime,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,hour,day_of_week,month,hour_sin,hour_cos,us_aqi_lag1,us_aqi_lag6,us_aqi_lag24,us_aqi_diff,pm2_5_diff,ozone_per_humidity,pm2_5_temp_interaction,log_carbon_monoxide,log_ozone,log_sulphur_dioxide,log_nitrogen_dioxide,scaled_pm2_5,scaled_ozone,scaled_sulphur_dioxide,scaled_nitrogen_dioxide,scaled_temperature_2m,scaled_relative_humidity_2m,scaled_wind_speed_10m,scaled_pm2_5_diff,scaled_ozone_per_humidity,scaled_pm2_5_temp_interaction
14/05/2025 09:00,10.5,16.0,92.0,68,31.6,69,9.5,0.0,9.0,2.0,5.0,0.7071067811865476,-0.7071067811865475,68.0,67.0,72.0,0.0,1.6999999999999993,1.3142857142857145,685.72,5.940171252720432,4.532599493153256,2.833213344056216,2.4423470353692043,-0.5628350480380956,0.86359402367842,0.5841152397974623,-0.1941500568504066,0.7103998920851593,-0.5999512066664657,-0.9224858511145244,0.7417316618194861,0.6178944170916103,-0.4081216625504789
14/05/2025 10:00,7.9,19.6,116.0,68,33.0,62,10.2,0.0,10.0,2.0,5.0,0.4999999999999999,-0.8660254037844387,68.0,67.0,71.0,0.0,2.5,1.8412698412698407,798.6,5.762051382780177,4.762173934797756,3.025291075795536,2.186051276738094,-0.2585106235393349,1.7303024307640835,1.3163805766048493,-0.5158888905230196,1.4733985272952663,-1.2450427474804198,-0.774302272882726,1.0915795023120411,1.539370605147865,-0.0215311240320247
14/05/2025 11:00,5.8,21.5,133.0,68,33.8,59,12.0,0.0,11.0,2.0,5.0,0.258819045102521,-0.9659258262890682,68.0,68.0,70.0,0.0,2.7,2.216666666666667,909.22,5.602118820879701,4.897839799950911,3.1135153092103742,1.916922612182061,0.0701597549193263,2.344220885783096,1.7028539488087475,-0.775754871566284,1.9093977474153263,-1.5215105506864002,-0.3932587860009583,1.1790414624351797,2.195783612603601,0.3573193842148867
14/05/2025 12:00,4.7,20.5,137.0,68,34.3,58,13.4,0.0,12.0,2.0,5.0,1.2246467991473532e-16,-1.0,68.0,68.0,69.0,0.0,0.7000000000000028,2.3220338983050848,946.68,5.552959584921617,4.927253685157205,3.068052935133617,1.7404661748405044,0.1553705937789797,2.48867228696404,1.4994469108066957,-0.911875147350851,2.181897259990365,-1.6136664850883935,-0.0968916295373612,0.3044218612037941,2.3800271030325537,0.4856120983617799
14/05/2025 13:00,4.0,17.9,133.0,69,34.5,57,14.9,0.0,13.0,2.0,5.0,-0.2588190451025208,-0.9659258262890684,68.0,68.0,68.0,1.0,-1.1000000000000014,2.293103448275862,914.25,5.560681631015528,4.897839799950911,2.9391619220655967,1.6094379124341005,0.0214678469995248,2.344220885783096,0.9705886120013606,-0.9984971410319392,2.290897065020382,-1.705822419490387,0.2206446095307783,-0.4827357799044561,2.329439771371836,0.3745460887573021
14/05/2025 14:00,4.1,15.7,127.0,69,34.1,57,15.5,0.0,14.0,2.0,5.0,-0.4999999999999997,-0.8660254037844388,69.0,68.0,67.0,0.0,-1.1999999999999993,2.189655172413793,862.73,5.598421958998375,4.852030263919617,2.815408719422709,1.62924053973028,-0.1246078767598801,2.12754378401168,0.5230931283968466,-0.9861225705060694,2.072897454960352,-1.705822419490387,0.347659105158034,-0.5264667599660245,2.148551736948661,0.1981007969033797
14/05/2025 15:00,4.7,14.5,120.0,69,34.0,56,11.6,0.0,15.0,2.0,5.0,-0.7071067811865471,-0.7071067811865479,69.0,68.0,66.0,0.0,-0.3000000000000007,2.1052631578947367,850.0,5.662960480135946,4.795790545596741,2.740840023925201,1.7404661748405044,-0.1611268076997315,1.874753831945028,0.2790046827943845,-0.911875147350851,2.0183975524453435,-1.7979783538923804,-0.4779351164191289,-0.132887939411901,2.0009851825508083,0.1545031927632316
14/05/2025 16:00,6.0,13.7,112.0,69,33.5,59,14.7,0.0,16.0,2.0,5.0,-0.8660254037844384,-0.5000000000000004,69.0,68.0,66.0,0.0,-0.3999999999999986,1.8666666666666667,824.1,5.746203190540153,4.727387818712341,2.6878474937846906,1.9459101490553128,-0.209818715619533,1.5858510295831398,0.1162790523927428,-0.7510057305145444,1.745898039870305,-1.5215105506864002,0.1783064443216928,-0.1766189194734694,1.5837790961385283,0.0658010759344935
14/05/2025 17:00,9.0,15.4,101.0,73,32.5,65,13.0,0.0,17.0,2.0,5.0,-0.9659258262890684,-0.2588190451025206,69.0,68.0,65.0,4.0,3.0,1.5303030303030305,897.0,5.823045895483019,4.624972813284271,2.797281334830153,2.302585092994046,0.1553705937789797,1.1886096763355438,0.4620710169962312,-0.3797686147384526,1.200899014720228,-0.9685749442744396,-0.1815679599555319,1.310234402619888,0.9956189114837828,0.3154684240740691
14/05/2025 18:00,14.3,15.1,87.0,75,30.8,69,13.3,0.0,18.0,2.0,5.0,-1.0,-1.8369701987210287e-16,73.0,68.0,65.0,2.0,-0.6000000000000014,1.2428571428571429,831.6,5.902633333401366,4.477336814478207,2.778819271990417,2.72785282839839,0.0823327318992769,0.6830297722022399,0.4010489055956155,0.2760836231326433,0.2744006719650972,-0.5999512066664657,-0.1180607121419038,-0.2640808795966093,0.492995536180371,0.0914870171011165
14/05/2025 19:00,21.5,14.7,68.0,71,30.0,76,12.6,0.0,19.0,2.0,5.0,-0.9659258262890684,0.2588190451025203,75.0,69.0,65.0,-4.0,-1.6000000000000014,0.8831168831168831,762.0,5.978885764901122,4.23410650459726,2.7536607123542622,3.1135153092103742,-0.1124348997799299,-0.0031143834072439,0.3196860903947947,1.1670527009952638,-0.1615985481549647,0.0451403341474882,-0.2662442903737025,-0.7013906802123029,-0.1360406458635074,-0.1468785169251451
14/05/2025 20:00,26.4,14.1,54.0,71,29.5,80,11.5,0.0,20.0,2.0,5.0,-0.8660254037844386,0.5000000000000001,71.0,69.0,65.0,0.0,-0.8999999999999986,0.6666666666666666,722.75,6.001414877961151,4.007333185232471,2.714694743820879,3.310543013394025,-0.2219916925994836,-0.5086942875405479,0.1976418675935637,1.7734066567628806,-0.4340980607300033,0.413764071755462,-0.4991041990236715,-0.3952738197813162,-0.5145221031702935,-0.2813016090304723
14/05/2025 21:00,26.8,13.1,50.0,72,29.4,81,12.8,0.0,21.0,2.0,5.0,-0.7071067811865477,0.7071067811865474,71.0,69.0,65.0,1.0,-1.1999999999999993,0.6097560975609756,685.02,5.945420608606575,3.9318256327243257,2.6461747973841225,3.3250360206965914,-0.3680674163588886,-0.6531456887214919,-0.0057651704084881,1.82290493886636,-0.4885979632450117,0.5059200061574555,-0.223906125164617,-0.5264667599660245,-0.6140350326768094,-0.4105190170593639
14/05/2025 22:00,24.8,11.8,50.0,72,29.1,83,9.2,0.0,22.0,2.0,5.0,-0.5000000000000004,0.8660254037844384,72.0,69.0,66.0,0.0,-1.1999999999999993,0.5952380952380952,643.1100000000001,5.828945617610208,3.9318256327243257,2.5494451709255714,3.250374491927572,-0.5141431401182937,-0.6531456887214919,-0.2701943198111554,1.575413528348965,-0.6520976707900333,0.6902318749614423,-0.9859930989281523,-0.5264667599660245,-0.6394209840815328,-0.5540520562984529
14/05/2025 23:00,22.9,10.8,51.0,72,28.9,85,7.3,0.0,23.0,2.0,5.0,-0.2588190451025215,0.965925826289068,72.0,73.0,66.0,0.0,-0.6000000000000014,0.5930232558139535,621.35,5.703782474656201,3.951243718581428,2.468099531471619,3.173878458937465,-0.5871810019979963,-0.6170328384262559,-0.4736013578132072,1.34029668835744,-0.7610974758200503,0.8745437437654292,-1.3882056684144624,-0.2640808795966093,-0.6432938175981603,-0.6285755336032155
15/05/2025 00:00,21.9,10.2,49.0,72,28.6,88,8.4,0.0,0.0,3.0,5.0,0.0,1.0,72.0,75.0,66.0,0.0,0.0,0.550561797752809,614.9,5.572154032177765,3.912023005428146,2.4159137783010487,3.131136910560194,-0.5871810019979963,-0.689258539016728,-0.5956455806144386,1.2165509830987429,-0.924597183365072,1.1510115469714095,-1.1553457597644932,-0.0016949992271926,-0.717541257909911,-0.6506654430065114
15/05/2025 01:00,21.0,9.7,47.0,72,28.3,89,7.3,0.0,1.0,3.0,5.0,0.2588190451025207,0.9659258262890684,72.0,71.0,67.0,0.0,0.1999999999999993,0.5222222222222223,614.11,5.424950017481403,3.87120101090789,2.3702437414678603,3.091042453358316,-0.5628350480380956,-0.7614842396071999,-0.6973490996154645,1.1051798483659152,-1.0880968909100954,1.2431674813734028,-1.3882056684144624,0.0857669608959457,-0.7670953956796885,-0.6533710288093956
15/05/2025 02:00,19.5,9.4,47.0,73,28.1,90,7.1,0.0,2.0,3.0,5.0,0.4999999999999999,0.8660254037844387,72.0,71.0,67.0,1.0,-0.8999999999999986,0.5164835164835165,584.48,5.3230099791384085,3.87120101090789,2.341805806147327,3.0204248861443626,-0.6723918408576491,-0.7614842396071999,-0.75837121101608,0.9195612904778692,-1.1970966959401104,1.3353234157753964,-1.4305438336235476,-0.3952738197813162,-0.7771300066246941,-0.7548476203783342
15/05/2025 03:00,16.7,8.9,49.0,73,27.9,90,7.8,0.0,3.0,3.0,5.0,0.7071067811865475,0.7071067811865476,73.0,72.0,67.0,0.0,-1.6000000000000014,0.5384615384615384,535.68,5.2832037287379885,3.912023005428146,2.2925347571405443,2.873564639579784,-0.8671594725368561,-0.689258539016728,-0.8600747300171059,0.5730733157535166,-1.3060965009701273,1.3353234157753964,-1.2823602553917492,-0.7013906802123029,-0.7386995817289282,-0.9219774775691616
15/05/2025 04:00,13.3,8.6,52.0,73,27.7,91,6.7,0.0,4.0,3.0,5.0,0.8660254037844386,0.5000000000000001,73.0,72.0,67.0,0.0,-1.5,0.5652173913043478,490.29,5.308267697401205,3.970291913552122,2.26176309847379,2.660259537265861,-1.0497541272361124,-0.58091998813102,-0.9210968414177216,0.1523379178739459,-1.4150963060001425,1.4274793501773897,-1.5152201640417182,-0.6576597001507329,-0.6919147166384306,-1.077428793509564
15/05/2025 05:00,12.2,8.8,54.0,73,27.6,91,8.5,0.0,5.0,3.0,5.0,0.9659258262890684,0.2588190451025207,73.0,72.0,68.0,0.0,-0.8000000000000007,0.5869565217391305,466.44,5.44673737166631,4.007333185232471,2.2823823856765264,2.580216829592325,-1.147137943075716,-0.5086942875405479,-0.880415433817311,0.0162176420893787,-1.469596208515149,1.4274793501773897,-1.1341766771599506,-0.3515428397197477,-0.6539020137524011,-1.1591100864194253
15/05/2025 06:00,13.5,9.6,56.0,73,28.3,88,8.1,0.0,6.0,3.0,5.0,1.0,6.123233995736766e-17,73.0,72.0,68.0,0.0,-0.5999999999999979,0.6292134831460674,461.29,5.749392985908253,4.04305126783455,2.360854001118021,2.6741486494265287,-1.2201758049554183,-0.4364685869500759,-0.7176898034156697,0.1770870589256853,-1.0880968909100954,1.1510115469714095,-1.2188530075781212,-0.2640808795966078,-0.5800121530862992,-1.176747766020506
15/05/2025 07:00,15.1,10.9,60.0,73,29.0,83,6.7,0.0,7.0,3.0,5.0,0.9659258262890684,-0.2588190451025206,73.0,72.0,68.0,0.0,2.2,0.7142857142857143,536.5,6.040254711277414,4.110873864173311,2.476538400117484,2.778819271990417,-0.952370311396509,-0.292017185769132,-0.4532606540130021,0.3750801873396009,-0.7065975733050418,0.6902318749614423,-1.5152201640417182,0.9603865621273328,-0.4312561825628004,-0.9191691480016106
15/05/2025 08:00,15.3,12.9,70.0,73,30.4,74,8.2,0.0,8.0,3.0,5.0,0.8660254037844387,-0.4999999999999998,73.0,73.0,68.0,0.0,0.8999999999999986,0.9333333333333332,589.7599999999999,6.173786103901937,4.262679877041316,2.631888840136646,2.791165107812717,-0.8428135185769554,0.069111317183228,-0.0464465780088983,0.3998293283913405,0.0564010619050652,-0.1391715346564986,-1.197683924973579,0.3918838213269309,-0.048232947768333,-0.7367647177970321
15/05/2025 09:00,12.9,16.5,92.0,73,31.7,67,9.8,0.0,9.0,3.0,5.0,0.7071067811865476,-0.7071067811865475,73.0,73.0,68.0,0.0,1.6000000000000014,1.3529411764705883,665.6999999999999,6.104793232414985,4.532599493153256,2.862200880929469,2.631888840136646,-0.6480458868977484,0.86359402367842,0.6858187587984883,0.102839635770467,0.7648997946001659,-0.7842630754704526,-0.8589786033008963,0.6980006817579176,0.6854867526435753,-0.476686001504585
15/05/2025 10:00,9.1,20.7,121.0,73,32.9,62,10.5,0.0,10.0,3.0,5.0,0.4999999999999999,-0.8660254037844387,73.0,73.0,68.0,0.0,1.8000000000000007,1.9206349206349207,750.12,5.910796644040527,4.804021044733257,3.077312260546414,2.312535423847214,-0.4289323012586407,1.910866682240264,1.540128318407106,-0.3673940442125828,1.418898624780258,-1.2450427474804198,-0.7107950250690979,0.7854626418810561,1.6781471394936869,-0.187565047733076
15/05/2025 11:00,6.1,23.0,140.0,73,33.6,60,12.3,0.0,11.0,3.0,5.0,0.258819045102521,-0.9659258262890682,73.0,73.0,68.0,0.0,1.599999999999998,2.295081967213114,819.84,5.720311776607412,4.948759890378168,3.1780538303479458,1.9600947840472696,-0.2341646695794342,2.597010837849748,2.007964505811825,-0.7386311599886748,1.8003979423853134,-1.4293546162844066,-0.3297515381873302,0.6980006817579161,2.332899378587579,0.0512114613518516
15/05/2025 12:00,4.7,21.8,143.0,72,33.7,60,14.1,0.0,12.0,3.0,5.0,1.2246467991473532e-16,-1.0,73.0,73.0,68.0,-1.0,0.0,2.344262295081968,822.28,5.631211781821365,4.969813299576001,3.126760535960395,1.7404661748405044,-0.2341646695794342,2.705349388735456,1.7638760602093633,-0.911875147350851,1.854897844900322,-1.4293546162844066,0.051291948694437,-0.0016949992271926,2.4188953293789246,0.0595679542113928
15/05/2025 13:00,4.1,18.7,138.0,72,33.5,61,15.6,0.0,13.0,3.0,5.0,-0.2588190451025208,-0.9659258262890684,72.0,73.0,69.0,0.0,-0.6999999999999993,2.225806451612903,793.9499999999999,5.5909869805108565,4.934473933130692,2.9806186357439426,1.62924053973028,-0.3193755084390871,2.524785137259276,1.1333142424030025,-0.9861225705060694,1.745898039870305,-1.3371986818824133,0.3688281877625766,-0.3078118596581777,2.211765297365361,-0.0374564075553313
15/05/2025 14:00,4.2,16.1,131.0,72,33.3,62,16.2,0.0,14.0,3.0,5.0,-0.4999999999999997,-0.8660254037844388,72.0,73.0,69.0,0.0,0.0,2.0793650793650795,789.2099999999999,5.594711379601839,4.882801922586371,2.8390784635086144,1.6486586255873816,-0.3193755084390871,2.271995185192624,0.6044559435976677,-0.9737479999801996,1.636898234840288,-1.2450427474804198,0.4958426833898324,-0.0016949992271926,1.95570020818533,-0.0536899223726371
15/05/2025 15:00,4.7,14.9,125.0,72,33.0,63,16.1,0.0,15.0,3.0,5.0,-0.7071067811865471,-0.7071067811865479,72.0,73.0,69.0,0.0,0.6999999999999993,1.953125,805.1999999999999,5.655991810819852,4.836281906951478,2.766319109226186,1.7404661748405044,-0.2341646695794342,2.055318083421208,0.3603674979952053,-0.911875147350851,1.4733985272952663,-1.1528868130784264,0.4746736007852902,0.3044218612037925,1.7349587832415077,0.0010725041946031
15/05/2025 16:00,5.9,14.2,118.0,72,32.6,64,14.8,0.0,16.0,3.0,5.0,-0.8660254037844384,-0.5000000000000004,72.0,73.0,69.0,0.0,0.2000000000000028,1.815384615384616,801.96,5.752572638825633,4.77912349311153,2.7212954278522306,1.9315214116032136,-0.209818715619533,1.802528131354556,0.2179825713937688,-0.7633803010404142,1.2553989172352364,-1.060730878676433,0.1994755269262357,0.0857669608959473,1.4941081047150744,-0.0100238223893776
15/05/2025 17:00,9.3,14.0,103.0,81,32.1,66,10.5,0.0,17.0,3.0,5.0,-0.9659258262890684,-0.2588190451025206,72.0,73.0,73.0,9.0,-1.3000000000000007,1.537313432835821,747.9300000000001,5.831882477283517,4.6443908991413725,2.70805020110221,2.33214389523559,-0.3680674163588886,1.260835376926016,0.1773011637933585,-0.3426449031608433,0.982899404660198,-0.876419009872446,-0.7107950250690979,-0.5701977400275945,1.0078771915189428,-0.1950653425537297
15/05/2025 18:00,16.4,14.1,87.0,83,31.4,67,10.4,0.0,18.0,3.0,5.0,-1.0,-1.8369701987210287e-16,81.0,72.0,75.0,2.0,0.5,1.2794117647058822,747.3199999999999,5.8888779583328805,4.477336814478207,2.714694743820879,2.856470206220483,-0.3072025314591365,0.6830297722022399,0.1976418675935637,0.5359496041759073,0.6014000870551424,-0.7842630754704526,-0.7319641076736405,0.2169599010806541,0.5569143752349462,-0.1971544657686155
15/05/2025 19:00,26.1,14.2,66.0,76,30.5,71,10.8,0.0,19.0,3.0,5.0,-0.9659258262890684,0.2588190451025203,83.0,72.0,71.0,-7.0,-0.3000000000000007,0.9166666666666666,716.75,5.934894195619588,4.204692619390966,2.7212954278522306,3.299533727885655,-0.3437214623989879,-0.0753400839977159,0.2179825713937688,1.7362829451852717,0.1109009644200737,-0.4156393378624789,-0.6472877772554698,-0.132887939411901,-0.0773760199809556,-0.3018503619637707
15/05/2025 20:00,32.5,14.0,50.0,71,29.9,78,10.6,0.0,20.0,3.0,5.0,-0.8660254037844386,0.5000000000000001,76.0,72.0,71.0,-5.0,0.6999999999999993,0.6329113924050633,723.5799999999999,5.948034989180646,3.9318256327243257,2.70805020110221,3.5115454388310208,-0.2585106235393349,-0.6531456887214919,0.1773011637933585,2.5282554588409343,-0.2160984506699732,0.2294522029514751,-0.6896259424645553,0.3044218612037925,-0.5735460468920605,-0.2784590315413663
15/05/2025 21:00,32.8,13.3,45.0,71,29.6,82,10.2,0.0,21.0,3.0,5.0,-0.7071067811865477,0.7071067811865474,71.0,72.0,72.0,0.0,-0.5,0.5421686746987951,701.52,5.916202062607435,3.828641396489095,2.660259537265861,3.520460802488973,-0.3193755084390871,-0.833709940197672,0.0349162371919224,2.565379170418544,-0.3795981582149948,0.5980759405594489,-0.774302272882726,-0.2203498995350394,-0.7322173413850641,-0.3540099464927932
15/05/2025 22:00,29.8,12.3,46.0,71,29.3,84,9.9,0.0,22.0,3.0,5.0,-0.5000000000000004,0.8660254037844384,71.0,72.0,72.0,0.0,-1.3999999999999986,0.5411764705882353,653.39,5.849324779946859,3.8501476017100575,2.5877640352277083,3.427514689979529,-0.4897971861583928,-0.7975970899024359,-0.1684908008101294,2.194142054642452,-0.5430978657600183,0.7823878093634358,-0.8378095206963536,-0.613928720089163,-0.7339522939476866,-0.518845192939402
15/05/2025 23:00,26.5,11.3,47.0,71,29.1,86,7.7,0.0,23.0,3.0,5.0,-0.2588190451025215,0.965925826289068,71.0,81.0,72.0,0.0,-2.0,0.5402298850574713,590.73,5.768320995793772,3.87120101090789,2.509599262378372,3.3141860046725258,-0.7332567257574013,-0.7614842396071999,-0.3718978388121813,1.7857812272887503,-0.6520976707900333,0.9666996781674226,-1.3035293379962918,-0.8763146004585797,-0.7356074785763953,-0.7334426694061484
16/05/2025 00:00,23.7,10.3,48.0,71,28.8,89,7.1,0.0,0.0,4.0,5.0,0.0,1.0,71.0,83.0,72.0,0.0,-1.3000000000000007,0.5333333333333333,547.2,5.673323267171493,3.8918202981106265,2.424802725718295,3.2068032436339315,-0.8915054264967569,-0.7253713893119639,-0.5753048768142331,1.4392932525643978,-0.8155973783350569,1.2431674813734028,-1.4305438336235476,-0.5701977400275945,-0.7476666808712736,-0.8825238719372284
16/05/2025 01:00,20.6,9.3,49.0,71,28.5,90,5.4,0.0,1.0,4.0,5.0,0.2588190451025207,0.9659258262890684,71.0,76.0,72.0,0.0,-0.3000000000000007,0.5384615384615384,532.9499999999999,5.556828061699537,3.912023005428146,2.33214389523559,3.0726933146901194,-0.9280243574366084,-0.689258539016728,-0.778711914816285,1.0556815662624364,-0.9790970858800804,1.3353234157753964,-1.7904182379007725,-0.132887939411901,-0.7386995817289282,-0.9313271601538125
16/05/2025 02:00,18.0,8.5,50.0,70,28.3,91,4.5,0.0,2.0,4.0,5.0,0.4999999999999999,0.8660254037844387,71.0,71.0,73.0,-1.0,0.5,0.5434782608695652,543.36,5.459585514144159,3.9318256327243257,2.251291798606496,2.9444389791664403,-0.8671594725368561,-0.6531456887214919,-0.9414375452179268,0.7339427325898232,-1.0880968909100954,1.4274793501773897,-1.980939981341656,0.2169599010806541,-0.7299274195244599,-0.8956750738145394
16/05/2025 03:00,16.2,8.0,48.0,70,28.1,92,6.7,0.0,3.0,4.0,5.0,0.7071067811865475,0.7071067811865476,70.0,71.0,73.0,0.0,2.5,0.5161290322580645,609.77,5.375278407684165,3.8918202981106265,2.19722457733622,2.844909383819408,-0.5628350480380956,-0.7253713893119639,-1.0431410642189527,0.511200463124168,-1.1970966959401104,1.5196352845793832,-1.5152201640417182,1.0915795023120411,-0.7777498521875291,-0.6682346267644815
